date,revision,mean_additional,mean_total,n_products,n_countries,weighted_etr,weighted_etr_additional,matched_imports_b,total_imports_b
2025-01-17,basic,0.22834119277478537,0.23277632729722889,18969,240,0.03776436158797395,0.037032813143411336,461.6330438,3123.773412637
2025-01-18,basic,0.22834119277478537,0.23277632729722889,18969,240,0.03776436158797395,0.037032813143411336,461.6330438,3123.773412637
2025-01-19,basic,0.22834119277478537,0.23277632729722889,18969,240,0.03776436158797395,0.037032813143411336,461.6330438,3123.773412637
2025-01-20,basic,0.22834119277478537,0.23277632729722889,18969,240,0.03776436158797395,0.037032813143411336,461.6330438,3123.773412637
2025-01-21,basic,0.22834119277478537,0.23277632729722889,18969,240,0.03776436158797395,0.037032813143411336,461.6330438,3123.773412637
2025-01-22,basic,0.22834119277478537,0.23277632729722889,18969,240,0.03776436158797395,0.037032813143411336,461.6330438,3123.773412637
2025-01-23,basic,0.22834119277478537,0.23277632729722889,18969,240,0.03776436158797395,0.037032813143411336,461.6330438,3123.773412637
2025-01-24,basic,0.22834119277478537,0.23277632729722889,18969,240,0.03776436158797395,0.037032813143411336,461.6330438,3123.773412637
2025-01-25,basic,0.22834119277478537,0.23277632729722889,18969,240,0.03776436158797395,0.037032813143411336,461.6330438,3123.773412637
2025-01-26,basic,0.22834119277478537,0.23277632729722889,18969,240,0.03776436158797395,0.037032813143411336,461.6330438,3123.773412637
2025-01-27,rev_1,0.22726365229897974,0.23206943082133213,19733,240,0.051165351427245494,0.050396637803123,530.119983373,3123.773412637
2025-01-28,rev_1,0.22726365229897974,0.23206943082133213,19733,240,0.051165351427245494,0.050396637803123,530.119983373,3123.773412637
2025-01-29,rev_1,0.22726365229897974,0.23206943082133213,19733,240,0.051165351427245494,0.050396637803123,530.119983373,3123.773412637
2025-01-30,rev_1,0.22726365229897974,0.23206943082133213,19733,240,0.051165351427245494,0.050396637803123,530.119983373,3123.773412637
2025-01-31,rev_1,0.22726365229897974,0.23206943082133213,19733,240,0.051165351427245494,0.050396637803123,530.119983373,3123.773412637
2025-02-01,rev_2,0.22726365229897974,0.23206943082133213,19733,240,0.051165351427245494,0.050396637803123,530.119983373,3123.773412637
2025-02-02,rev_2,0.22726365229897974,0.23206943082133213,19733,240,0.051165351427245494,0.050396637803123,530.119983373,3123.773412637
2025-02-03,rev_2,0.22726365229897974,0.23206943082133213,19733,240,0.051165351427245494,0.050396637803123,530.119983373,3123.773412637
2025-02-04,rev_3,0.22397100413302068,0.2290408147418999,19733,240,0.0848590625094407,0.08390343210453571,1409.984492889,3123.773412637
2025-02-05,rev_3,0.22397100413302068,0.2290408147418999,19733,240,0.0848590625094407,0.08390343210453571,1409.984492889,3123.773412637
2025-02-06,rev_3,0.22397100413302068,0.2290408147418999,19733,240,0.0848590625094407,0.08390343210453571,1409.984492889,3123.773412637
2025-02-07,rev_3,0.22397100413302068,0.2290408147418999,19733,240,0.0848590625094407,0.08390343210453571,1409.984492889,3123.773412637
2025-02-08,rev_3,0.22397100413302068,0.2290408147418999,19733,240,0.0848590625094407,0.08390343210453571,1409.984492889,3123.773412637
2025-02-09,rev_3,0.22397100413302068,0.2290408147418999,19733,240,0.0848590625094407,0.08390343210453571,1409.984492889,3123.773412637
2025-02-10,rev_3,0.22397100413302068,0.2290408147418999,19733,240,0.0848590625094407,0.08390343210453571,1409.984492889,3123.773412637
2025-02-11,rev_3,0.22397100413302068,0.2290408147418999,19733,240,0.0848590625094407,0.08390343210453571,1409.984492889,3123.773412637
2025-02-12,rev_3,0.22397100413302068,0.2290408147418999,19733,240,0.0848590625094407,0.08390343210453571,1409.984492889,3123.773412637
2025-02-13,rev_3,0.22397100413302068,0.2290408147418999,19733,240,0.0848590625094407,0.08390343210453571,1409.984492889,3123.773412637
2025-02-14,rev_3,0.22397100413302068,0.2290408147418999,19733,240,0.0848590625094407,0.08390343210453571,1409.984492889,3123.773412637
2025-02-15,rev_3,0.22397100413302068,0.2290408147418999,19733,240,0.0848590625094407,0.08390343210453571,1409.984492889,3123.773412637
2025-02-16,rev_3,0.22397100413302068,0.2290408147418999,19733,240,0.0848590625094407,0.08390343210453571,1409.984492889,3123.773412637
2025-02-17,rev_3,0.22397100413302068,0.2290408147418999,19733,240,0.0848590625094407,0.08390343210453571,1409.984492889,3123.773412637
2025-02-18,rev_3,0.22397100413302068,0.2290408147418999,19733,240,0.0848590625094407,0.08390343210453571,1409.984492889,3123.773412637
2025-02-19,rev_3,0.22397100413302068,0.2290408147418999,19733,240,0.0848590625094407,0.08390343210453571,1409.984492889,3123.773412637
2025-02-20,rev_3,0.22397100413302068,0.2290408147418999,19733,240,0.0848590625094407,0.08390343210453571,1409.984492889,3123.773412637
2025-02-21,rev_3,0.22397100413302068,0.2290408147418999,19733,240,0.0848590625094407,0.08390343210453571,1409.984492889,3123.773412637
2025-02-22,rev_3,0.22397100413302068,0.2290408147418999,19733,240,0.0848590625094407,0.08390343210453571,1409.984492889,3123.773412637
2025-02-23,rev_3,0.22397100413302068,0.2290408147418999,19733,240,0.0848590625094407,0.08390343210453571,1409.984492889,3123.773412637
2025-02-24,rev_3,0.22397100413302068,0.2290408147418999,19733,240,0.0848590625094407,0.08390343210453571,1409.984492889,3123.773412637
2025-02-25,rev_3,0.22397100413302068,0.2290408147418999,19733,240,0.0848590625094407,0.08390343210453571,1409.984492889,3123.773412637
2025-02-26,rev_3,0.22397100413302068,0.2290408147418999,19733,240,0.0848590625094407,0.08390343210453571,1409.984492889,3123.773412637
2025-02-27,rev_3,0.22397100413302068,0.2290408147418999,19733,240,0.0848590625094407,0.08390343210453571,1409.984492889,3123.773412637
2025-02-28,rev_3,0.22397100413302068,0.2290408147418999,19733,240,0.0848590625094407,0.08390343210453571,1409.984492889,3123.773412637
2025-03-01,rev_3,0.22397100413302068,0.2290408147418999,19733,240,0.0848590625094407,0.08390343210453571,1409.984492889,3123.773412637
2025-03-02,rev_3,0.22397100413302068,0.2290408147418999,19733,240,0.0848590625094407,0.08390343210453571,1409.984492889,3123.773412637
2025-03-03,rev_3,0.22397100413302068,0.2290408147418999,19733,240,0.0848590625094407,0.08390343210453571,1409.984492889,3123.773412637
