hts8,list,ch99_code
85299081,3,9903.88.03
85299083,1,9903.88.01
85299087,3,9903.88.03
85299088,3,9903.88.03
85299089,1,9903.88.01
85299093,1,9903.88.01
85299095,1,9903.88.01
85299097,1,9903.88.01
85299098,1,9903.88.01
85299099,3,9903.88.03
85301000,1,9903.88.01
85308000,1,9903.88.01
85309000,1,9903.88.01
85311000,3,9903.88.03
85312000,3,9903.88.03
85318090,4A,9903.88.15
85319015,3,9903.88.03
85319030,3,9903.88.03
85319075,3,9903.88.03
85319090,3,9903.88.03
85321000,1,9903.88.01
85321000,3,9903.88.03
85322100,1,9903.88.01
85322100,3,9903.88.03
85322200,1,9903.88.01
85322200,3,9903.88.03
85322300,1,9903.88.01
85322400,1,9903.88.01
85322400,3,9903.88.03
85322500,1,9903.88.01
85322500,3,9903.88.03
85322900,1,9903.88.01
85322900,3,9903.88.03
85323000,1,9903.88.01
85323000,3,9903.88.03
85329000,1,9903.88.01
85331000,1,9903.88.01
85332100,1,9903.88.01
85332900,1,9903.88.01
85333100,1,9903.88.01
85333900,3,9903.88.03
85334040,1,9903.88.01
85334040,3,9903.88.03
85334080,1,9903.88.01
85334080,3,9903.88.03
85339040,2,9903.88.02
85339080,1,9903.88.01
85340000,3,9903.88.03
85351000,1,9903.88.01
85352100,1,9903.88.01
85352900,1,9903.88.01
85353000,1,9903.88.01
85354000,3,9903.88.03
85359040,1,9903.88.01
85359080,1,9903.88.01
85361000,1,9903.88.01
85362000,1,9903.88.01
85363040,1,9903.88.01
85363040,3,9903.88.03
85363080,2,9903.88.02
85363080,3,9903.88.03
85364100,1,9903.88.01
85364100,3,9903.88.03
85364900,1,9903.88.01
85364900,3,9903.88.03
85365040,1,9903.88.01
85365040,3,9903.88.03
85365070,2,9903.88.02
85365090,1,9903.88.01
85365090,3,9903.88.03
85366100,3,9903.88.03
85366940,1,9903.88.01
85366940,3,9903.88.03
85366980,3,9903.88.03
85367000,2,9903.88.02
85369040,1,9903.88.01
85369040,3,9903.88.03
85369060,4A,9903.88.15
85369085,1,9903.88.01
85369085,3,9903.88.03
85371030,2,9903.88.02
85371030,3,9903.88.03
85371060,1,9903.88.01
85371080,1,9903.88.01
85371080,3,9903.88.03
85371091,3,9903.88.03
85372000,1,9903.88.01
85381000,1,9903.88.01
85389010,3,9903.88.03
85389030,3,9903.88.03
85389040,1,9903.88.01
85389060,1,9903.88.01
85389060,3,9903.88.03
85389081,1,9903.88.01
85389081,3,9903.88.03
85391000,3,9903.88.03
85392120,3,9903.88.03
85392140,3,9903.88.03
85392920,4A,9903.88.15
85392930,4A,9903.88.15
85392940,4A,9903.88.15
85393100,3,9903.88.03
85393200,3,9903.88.03
85393910,3,9903.88.03
85393990,3,9903.88.03
85394100,1,9903.88.01
85394900,3,9903.88.03
85395100,3,9903.88.03
85399000,1,9903.88.01
85399000,3,9903.88.03
85401110,3,9903.88.03
85401124,3,9903.88.03
85401128,3,9903.88.03
85401130,3,9903.88.03
85401144,3,9903.88.03
85401148,3,9903.88.03
85401150,3,9903.88.03
85401210,3,9903.88.03
85401220,3,9903.88.03
85401250,3,9903.88.03
85401270,3,9903.88.03
85402020,3,9903.88.03
85402040,3,9903.88.03
85404010,3,9903.88.03
85406000,3,9903.88.03
85407120,3,9903.88.03
85407140,3,9903.88.03
85407910,1,9903.88.01
85407920,1,9903.88.01
85408100,3,9903.88.03
85408900,1,9903.88.01
85409115,3,9903.88.03
85409120,3,9903.88.03
85409150,3,9903.88.03
85409940,3,9903.88.03
85409980,3,9903.88.03
85411000,3,9903.88.03
85411000,biden_50_jan25,9903.91.05
85412100,3,9903.88.03
85412100,biden_50_jan25,9903.91.05
85412900,3,9903.88.03
85412900,biden_50_jan25,9903.91.05
85413000,biden_50_jan25,9903.91.05
85414100,1,9903.88.01
85414200,biden_50,9903.91.02
85414300,biden_50,9903.91.02
85414910,biden_50_jan25,9903.91.05
85414970,biden_50_jan25,9903.91.05
85414980,biden_50_jan25,9903.91.05
85414995,biden_50_jan25,9903.91.05
85415100,biden_50_jan25,9903.91.05
85415900,biden_50_jan25,9903.91.05
85416000,1,9903.88.01
85416000,3,9903.88.03
85419000,biden_50_jan25,9903.91.05
85423100,biden_50_jan25,9903.91.05
85423200,biden_50_jan25,9903.91.05
85423300,biden_50_jan25,9903.91.05
85423900,biden_50_jan25,9903.91.05
85429000,biden_50_jan25,9903.91.05
85431000,1,9903.88.01
85431000,3,9903.88.03
85432000,1,9903.88.01
85433020,1,9903.88.01
85433020,3,9903.88.03
85433090,1,9903.88.01
85433090,3,9903.88.03
85434000,2,9903.88.02
85437020,1,9903.88.01
85437042,1,9903.88.01
85437045,2,9903.88.02
85437045,3,9903.88.03
85437060,1,9903.88.01
85437071,3,9903.88.03
85437080,1,9903.88.01
85437085,3,9903.88.03
85437089,4A,9903.88.15
85437091,3,9903.88.03
85437095,1,9903.88.01
85437097,1,9903.88.01
85437098,2,9903.88.02
85437099,3,9903.88.03
85439012,1,9903.88.01
85439015,1,9903.88.01
85439035,1,9903.88.01
85439065,1,9903.88.01
85439068,1,9903.88.01
85439085,3,9903.88.03
85439088,3,9903.88.03
85441100,1,9903.88.01
85441900,1,9903.88.01
85442000,3,9903.88.03
85443000,1,9903.88.01
85443000,3,9903.88.03
85444210,3,9903.88.03
85444220,3,9903.88.03
85444290,3,9903.88.03
85444910,2,9903.88.02
85444920,2,9903.88.02
85444930,1,9903.88.01
85444990,1,9903.88.01
85444990,3,9903.88.03
85446020,1,9903.88.01
85446040,1,9903.88.01
85446060,2,9903.88.02
85447000,1,9903.88.01
85451100,3,9903.88.03
85451920,3,9903.88.03
85451940,3,9903.88.03
85452000,3,9903.88.03
85459020,3,9903.88.03
85459040,3,9903.88.03
85461000,3,9903.88.03
85462000,3,9903.88.03
85469000,3,9903.88.03
85471040,3,9903.88.03
85471080,3,9903.88.03
85472000,3,9903.88.03
85479000,3,9903.88.03
85480000,3,9903.88.03
85491110,4A,9903.88.15
85491190,4A,9903.88.15
85491240,4A,9903.88.15
85491280,4A,9903.88.15
85491300,4A,9903.88.15
85491400,4A,9903.88.15
85491900,4A,9903.88.15
85492100,3,9903.88.03
85492900,3,9903.88.03
85493100,3,9903.88.03
85493900,3,9903.88.03
85499100,3,9903.88.03
85499900,3,9903.88.03
86011000,1,9903.88.01
86012000,2,9903.88.02
86021000,2,9903.88.02
86029000,3,9903.88.03
86031000,1,9903.88.01
86039000,1,9903.88.01
86040000,1,9903.88.01
86050000,2,9903.88.02
86061000,2,9903.88.02
86063000,2,9903.88.02
86069100,2,9903.88.02
86069200,2,9903.88.02
86069901,2,9903.88.02
86071100,2,9903.88.02
86071200,1,9903.88.01
86071903,2,9903.88.02
86071906,1,9903.88.01
86071912,1,9903.88.01
86071915,1,9903.88.01
86071930,2,9903.88.02
86071990,1,9903.88.01
86072110,1,9903.88.01
86072110,3,9903.88.03
86072150,1,9903.88.01
86072910,1,9903.88.01
86072950,1,9903.88.01
86073010,2,9903.88.02
86073010,3,9903.88.03
86073050,2,9903.88.02
86079100,1,9903.88.01
86079910,1,9903.88.01
86079950,1,9903.88.01
86080000,1,9903.88.01
87011001,1,9903.88.01
87012100,2,9903.88.02
87012200,2,9903.88.02
87012300,2,9903.88.02
87012400,2,9903.88.02
87012900,2,9903.88.02
87013010,1,9903.88.01
87013050,2,9903.88.02
87019110,2,9903.88.02
87019150,2,9903.88.02
87019210,2,9903.88.02
87019250,2,9903.88.02
87019310,2,9903.88.02
87019350,2,9903.88.02
87019410,2,9903.88.02
87019450,2,9903.88.02
87019510,2,9903.88.02
87019550,2,9903.88.02
87021031,1,9903.88.01
87021061,1,9903.88.01
87022031,1,9903.88.01
87022061,1,9903.88.01
87023031,1,9903.88.01
87023061,1,9903.88.01
87024031,biden_100,9903.91.03
87024061,biden_100,9903.91.03
87029031,biden_100,9903.91.03
87029061,biden_100,9903.91.03
87031010,4A,9903.88.15
87031050,4A,9903.88.15
87032101,1,9903.88.01
87032101,3,9903.88.03
87032201,1,9903.88.01
87032301,1,9903.88.01
87032401,1,9903.88.01
87033101,1,9903.88.01
87033201,1,9903.88.01
87033301,1,9903.88.01
87034000,1,9903.88.01
87035000,1,9903.88.01
87036000,biden_100,9903.91.03
87037000,biden_100,9903.91.03
87038000,biden_100,9903.91.03
87039001,biden_100,9903.91.03
87041010,1,9903.88.01
87041050,1,9903.88.01
87042101,1,9903.88.01
87042211,1,9903.88.01
87042251,1,9903.88.01
87042301,1,9903.88.01
87043101,1,9903.88.01
87043201,1,9903.88.01
87044100,1,9903.88.01
87044200,1,9903.88.01
87044300,1,9903.88.01
87045100,1,9903.88.01
87045200,1,9903.88.01
87046000,2,9903.88.02
87049001,2,9903.88.02
87051000,2,9903.88.02
87052000,2,9903.88.02
87053000,1,9903.88.01
87054000,1,9903.88.01
87059000,2,9903.88.02
87060003,3,9903.88.03
87060005,3,9903.88.03
87060015,3,9903.88.03
87060025,1,9903.88.01
87060030,1,9903.88.01
87060050,3,9903.88.03
87071000,3,9903.88.03
87079010,3,9903.88.03
87079050,3,9903.88.03
87081030,3,9903.88.03
87081060,3,9903.88.03
87082100,3,9903.88.03
87082200,3,9903.88.03
87082915,3,9903.88.03
87082921,3,9903.88.03
87082925,3,9903.88.03
87082951,3,9903.88.03
87083010,3,9903.88.03
87083050,3,9903.88.03
87084011,3,9903.88.03
87084030,3,9903.88.03
87084050,3,9903.88.03
87084060,3,9903.88.03
87084065,3,9903.88.03
87084070,3,9903.88.03
87084075,3,9903.88.03
87085011,3,9903.88.03
87085031,3,9903.88.03
87085051,3,9903.88.03
87085061,3,9903.88.03
87085065,3,9903.88.03
87085070,3,9903.88.03
87085075,3,9903.88.03
87085079,3,9903.88.03
87085081,3,9903.88.03
87085085,3,9903.88.03
87085089,3,9903.88.03
87085091,3,9903.88.03
87085093,3,9903.88.03
87085095,3,9903.88.03
87085099,3,9903.88.03
87087005,3,9903.88.03
87087015,3,9903.88.03
87087025,3,9903.88.03
87087035,3,9903.88.03
87087045,3,9903.88.03
87087060,3,9903.88.03
87088003,3,9903.88.03
87088005,3,9903.88.03
87088013,3,9903.88.03
87088016,3,9903.88.03
87088051,3,9903.88.03
87088055,3,9903.88.03
87088060,3,9903.88.03
87088065,3,9903.88.03
87089110,3,9903.88.03
87089150,3,9903.88.03
87089160,3,9903.88.03
87089165,3,9903.88.03
87089170,3,9903.88.03
87089175,3,9903.88.03
87089210,3,9903.88.03
87089250,3,9903.88.03
87089260,3,9903.88.03
87089265,3,9903.88.03
87089270,3,9903.88.03
87089275,3,9903.88.03
87089315,3,9903.88.03
87089330,3,9903.88.03
87089360,3,9903.88.03
87089375,3,9903.88.03
87089410,3,9903.88.03
87089450,3,9903.88.03
87089460,3,9903.88.03
87089465,3,9903.88.03
87089470,3,9903.88.03
87089475,3,9903.88.03
87089505,3,9903.88.03
87089510,3,9903.88.03
87089515,3,9903.88.03
87089520,3,9903.88.03
87089903,3,9903.88.03
87089906,3,9903.88.03
87089916,3,9903.88.03
87089923,3,9903.88.03
87089927,3,9903.88.03
87089931,3,9903.88.03
87089941,3,9903.88.03
87089948,3,9903.88.03
87089953,3,9903.88.03
87089955,3,9903.88.03
87089958,3,9903.88.03
87089968,3,9903.88.03
87089981,3,9903.88.03
87091100,1,9903.88.01
87091100,3,9903.88.03
87091900,1,9903.88.01
87099000,1,9903.88.01
87100000,4A,9903.88.15
87111000,2,9903.88.02
87111000,3,9903.88.03
87112000,4A,9903.88.15
87113000,4A,9903.88.15
87114030,4A,9903.88.15
87114060,4A,9903.88.15
87115000,1,9903.88.01
87116000,2,9903.88.02
87119001,2,9903.88.02
87120015,3,9903.88.03
87120025,3,9903.88.03
87120035,3,9903.88.03
87120044,3,9903.88.03
87120048,3,9903.88.03
87120050,3,9903.88.03
87141000,4A,9903.88.15
87149120,3,9903.88.03
87149130,3,9903.88.03
87149150,3,9903.88.03
87149190,3,9903.88.03
87149210,3,9903.88.03
87149250,3,9903.88.03
87149305,3,9903.88.03
87149315,3,9903.88.03
87149324,3,9903.88.03
87149328,3,9903.88.03
87149335,3,9903.88.03
87149370,3,9903.88.03
87149430,3,9903.88.03
87149490,3,9903.88.03
87149500,3,9903.88.03
87149610,3,9903.88.03
87149650,3,9903.88.03
87149690,3,9903.88.03
87149910,4A,9903.88.15
87149950,4A,9903.88.15
87149960,4A,9903.88.15
87149980,4A,9903.88.15
87161000,3,9903.88.03
87162000,3,9903.88.03
87163100,3,9903.88.03
87163900,3,9903.88.03
87164000,3,9903.88.03
87168010,3,9903.88.03
87168050,3,9903.88.03
87169010,3,9903.88.03
87169030,3,9903.88.03
87169050,3,9903.88.03
88010000,4A,9903.88.15
88021101,1,9903.88.01
88021201,1,9903.88.01
88022001,1,9903.88.01
88023001,1,9903.88.01
88024001,1,9903.88.01
88026030,1,9903.88.01
88026090,1,9903.88.01
88033000,3,9903.88.03
88039090,3,9903.88.03
88040000,3,9903.88.03
88051000,1,9903.88.01
88052100,1,9903.88.01
88052900,1,9903.88.01
88061000,1,9903.88.01
88062100,1,9903.88.01
88062200,1,9903.88.01
88062300,1,9903.88.01
88062400,1,9903.88.01
88062900,1,9903.88.01
88069100,1,9903.88.01
88069200,1,9903.88.01
88069300,1,9903.88.01
88069400,1,9903.88.01
88069900,1,9903.88.01
88071000,1,9903.88.01
88072000,1,9903.88.01
88073000,1,9903.88.01
88079030,1,9903.88.01
88079090,1,9903.88.01
89011000,1,9903.88.01
89012000,1,9903.88.01
89013000,2,9903.88.02
89019000,1,9903.88.01
89020000,1,9903.88.01
89031000,3,9903.88.03
89031100,3,9903.88.03
89031200,3,9903.88.03
89031900,3,9903.88.03
89032100,3,9903.88.03
89032200,3,9903.88.03
89032300,3,9903.88.03
89033100,3,9903.88.03
89033200,3,9903.88.03
89033300,3,9903.88.03
89039305,3,9903.88.03
89039315,3,9903.88.03
89039320,3,9903.88.03
89039390,3,9903.88.03
89039906,3,9903.88.03
89039916,3,9903.88.03
89039921,3,9903.88.03
89039991,3,9903.88.03
89040000,1,9903.88.01
89051000,1,9903.88.01
89052000,1,9903.88.01
89059050,1,9903.88.01
89061000,4A,9903.88.15
89069000,1,9903.88.01
89071000,3,9903.88.03
89079000,4A,9903.88.15
89080000,1,9903.88.01
90011000,2,9903.88.02
90012000,2,9903.88.02
90012000,3,9903.88.03
90013000,4A,9903.88.15
90014000,4A,9903.88.15
90015000,4A,9903.88.15
90019040,3,9903.88.03
90019050,3,9903.88.03
90019060,3,9903.88.03
90019080,3,9903.88.03
90019090,3,9903.88.03
90021140,3,9903.88.03
90021160,3,9903.88.03
90021190,3,9903.88.03
90021900,3,9903.88.03
90022040,3,9903.88.03
90022080,3,9903.88.03
90029020,1,9903.88.01
90029040,1,9903.88.01
90029070,1,9903.88.01
90029085,3,9903.88.03
90029095,1,9903.88.01
90029095,3,9903.88.03
90031100,4A,9903.88.15
90031900,4A,9903.88.15
90039000,4A,9903.88.15
90041000,4A,9903.88.15
90049000,4A,9903.88.15
90051000,4A,9903.88.15
90058060,4A,9903.88.15
90059040,4A,9903.88.15
90059080,4A,9903.88.15
90063000,3,9903.88.03
90064040,4A,9903.88.15
90065302,4A,9903.88.15
90065901,4A,9903.88.15
90065905,4A,9903.88.15
90065908,4A,9903.88.15
90065910,4A,9903.88.15
90065912,4A,9903.88.15
90065915,4A,9903.88.15
90065920,4A,9903.88.15
90065940,4A,9903.88.15
90065991,4A,9903.88.15
90066100,4A,9903.88.15
90069100,4A,9903.88.15
90069900,4A,9903.88.15
90071000,3,9903.88.03
90072020,3,9903.88.03
90072040,3,9903.88.03
90072060,3,9903.88.03
90072080,3,9903.88.03
90079140,4A,9903.88.15
90079180,4A,9903.88.15
90079200,3,9903.88.03
90085020,4A,9903.88.15
90085030,4A,9903.88.15
90085050,3,9903.88.03
90089040,3,9903.88.03
90089080,3,9903.88.03
90101000,3,9903.88.03
90105010,3,9903.88.03
90105020,3,9903.88.03
90105030,3,9903.88.03
90105040,3,9903.88.03
90105050,3,9903.88.03
90105060,3,9903.88.03
90106000,3,9903.88.03
90109085,3,9903.88.03
90109095,3,9903.88.03
90111040,1,9903.88.01
90111080,1,9903.88.01
90111080,3,9903.88.03
90112040,1,9903.88.01
90112080,3,9903.88.03
90118000,3,9903.88.03
90119000,1,9903.88.01
90119000,3,9903.88.03
90121000,1,9903.88.01
90129000,1,9903.88.01
90131010,4A,9903.88.15
90131030,3,9903.88.03
90131045,1,9903.88.01
90131050,4A,9903.88.15
90132000,1,9903.88.01
90132000,3,9903.88.03
90138020,3,9903.88.03
90138040,3,9903.88.03
90138070,3,9903.88.03
90138091,4A,9903.88.15
90139020,4A,9903.88.15
90139070,3,9903.88.03
90139080,3,9903.88.03
90141010,3,9903.88.03
90141060,4A,9903.88.15
90141070,1,9903.88.01
90141090,2,9903.88.02
90142020,1,9903.88.01
90142040,1,9903.88.01
90142060,1,9903.88.01
90142080,1,9903.88.01
90148010,1,9903.88.01
90148020,1,9903.88.01
90148020,3,9903.88.03
90148040,1,9903.88.01
90148050,1,9903.88.01
90149010,1,9903.88.01
90149020,1,9903.88.01
90149040,1,9903.88.01
90149060,1,9903.88.01
90149060,3,9903.88.03
90151040,3,9903.88.03
90151080,1,9903.88.01
90152040,1,9903.88.01
90152080,1,9903.88.01
90153040,3,9903.88.03
90153080,3,9903.88.03
90154040,1,9903.88.01
90154080,1,9903.88.01
90158020,1,9903.88.01
90158060,1,9903.88.01
90158080,1,9903.88.01
90158080,3,9903.88.03
90159001,3,9903.88.03
90160020,3,9903.88.03
90160040,3,9903.88.03
90160060,3,9903.88.03
90171040,3,9903.88.03
90171080,3,9903.88.03
90172040,3,9903.88.03
90172070,3,9903.88.03
90172080,3,9903.88.03
90173040,3,9903.88.03
90173080,3,9903.88.03
90178000,3,9903.88.03
90179001,3,9903.88.03
90181130,1,9903.88.01
90181160,1,9903.88.01
90181190,1,9903.88.01
90181190,3,9903.88.03
90181200,1,9903.88.01
90181200,3,9903.88.03
90181300,1,9903.88.01
90181400,1,9903.88.01
90181940,1,9903.88.01
90181955,1,9903.88.01
90181975,1,9903.88.01
90181995,1,9903.88.01
90181995,3,9903.88.03
90182000,1,9903.88.01
90182000,3,9903.88.03
90183100,biden_100,9903.91.03
90183200,biden_100,9903.91.03
90189020,1,9903.88.01
90189020,3,9903.88.03
90189030,1,9903.88.01
90189030,3,9903.88.03
90189060,1,9903.88.01
90189060,3,9903.88.03
90189075,1,9903.88.01
90189075,3,9903.88.03
90215000,1,9903.88.01
90221200,1,9903.88.01
90221300,1,9903.88.01
90221400,1,9903.88.01
90221400,3,9903.88.03
90221900,1,9903.88.01
90222100,1,9903.88.01
90222980,1,9903.88.01
90223000,1,9903.88.01
90229005,1,9903.88.01
90229015,1,9903.88.01
90229025,1,9903.88.01
90229025,3,9903.88.03
90229040,1,9903.88.01
90229040,3,9903.88.03
90229060,1,9903.88.01
90229060,3,9903.88.03
90229095,1,9903.88.01
90229095,3,9903.88.03
90230000,4A,9903.88.15
90241000,1,9903.88.01
90241000,3,9903.88.03
90248000,1,9903.88.01
90249000,1,9903.88.01
90251940,2,9903.88.02
90251980,2,9903.88.02
90251980,3,9903.88.03
90258010,2,9903.88.02
90258010,3,9903.88.03
90258015,4A,9903.88.15
90258020,3,9903.88.03
90258035,4A,9903.88.15
90258040,4A,9903.88.15
90258050,4A,9903.88.15
90259006,3,9903.88.03
90261020,1,9903.88.01
90261020,3,9903.88.03
90261040,4A,9903.88.15
90261060,4A,9903.88.15
90262040,1,9903.88.01
90262040,3,9903.88.03
90262080,4A,9903.88.15
90268020,1,9903.88.01
90268040,3,9903.88.03
90268060,4A,9903.88.15
90269020,1,9903.88.01
90269040,1,9903.88.01
90269060,1,9903.88.01
90271020,2,9903.88.02
90271040,3,9903.88.03
90271060,3,9903.88.03
90272050,1,9903.88.01
90272080,1,9903.88.01
90273040,1,9903.88.01
90273080,1,9903.88.01
90275010,1,9903.88.01
90275040,1,9903.88.01
90275080,1,9903.88.01
90278045,3,9903.88.03
90278100,1,9903.88.01
90278925,1,9903.88.01
90278945,1,9903.88.01
90278980,1,9903.88.01
90279020,4A,9903.88.15
90279045,1,9903.88.01
90279054,1,9903.88.01
90279056,1,9903.88.01
90279059,1,9903.88.01
90279059,3,9903.88.03
90279064,1,9903.88.01
90279068,3,9903.88.03
90279084,1,9903.88.01
90279088,1,9903.88.01
90281000,2,9903.88.02
90281000,3,9903.88.03
90282000,2,9903.88.02
90282000,3,9903.88.03
90283000,2,9903.88.02
90289000,1,9903.88.01
90289000,3,9903.88.03
90291040,3,9903.88.03
90291080,3,9903.88.03
90292020,3,9903.88.03
90292040,2,9903.88.02
90292040,3,9903.88.03
90292060,3,9903.88.03
90299020,3,9903.88.03
90299040,3,9903.88.03
90299060,4A,9903.88.15
90299080,2,9903.88.02
90301000,1,9903.88.01
90302005,1,9903.88.01
90302010,3,9903.88.03
90303100,2,9903.88.02
90303200,2,9903.88.02
90303334,1,9903.88.01
90303338,1,9903.88.01
90303338,3,9903.88.03
90303901,1,9903.88.01
90303901,3,9903.88.03
90304000,1,9903.88.01
90304000,3,9903.88.03
90308200,1,9903.88.01
90308400,2,9903.88.02
90308901,2,9903.88.02
90309025,1,9903.88.01
90309025,3,9903.88.03
90309046,1,9903.88.01
90309066,1,9903.88.01
90309068,1,9903.88.01
90309084,1,9903.88.01
90309089,1,9903.88.01
90309089,3,9903.88.03
90311000,1,9903.88.01
90312000,1,9903.88.01
90314100,1,9903.88.01
90314910,1,9903.88.01
90314940,1,9903.88.01
90314970,1,9903.88.01
90314990,1,9903.88.01
90318040,1,9903.88.01
90318080,1,9903.88.01
90318080,3,9903.88.03
90319021,1,9903.88.01
90319045,3,9903.88.03
90319054,1,9903.88.01
90319059,1,9903.88.01
90319070,1,9903.88.01
90319091,1,9903.88.01
90321000,1,9903.88.01
90321000,3,9903.88.03
90322000,1,9903.88.01
90328100,1,9903.88.01
90328920,1,9903.88.01
90328940,1,9903.88.01
90328940,3,9903.88.03
90328960,1,9903.88.01
90328960,3,9903.88.03
90329021,1,9903.88.01
90329041,1,9903.88.01
90329061,1,9903.88.01
90329061,3,9903.88.03
90330020,1,9903.88.01
90330030,1,9903.88.01
90330090,1,9903.88.01
91011140,4A,9903.88.15
91011180,4A,9903.88.15
91011920,4A,9903.88.15
91011940,4A,9903.88.15
91011980,4A,9903.88.15
91012110,4A,9903.88.15
91012130,4A,9903.88.15
91012150,4A,9903.88.15
91012180,4A,9903.88.15
91012910,4A,9903.88.15
91012920,4A,9903.88.15
91012930,4A,9903.88.15
91012940,4A,9903.88.15
91012950,4A,9903.88.15
91012970,4A,9903.88.15
91012980,4A,9903.88.15
91012990,4A,9903.88.15
91019120,4A,9903.88.15
91019180,4A,9903.88.15
91019920,4A,9903.88.15
91019960,4A,9903.88.15
91019980,4A,9903.88.15
91021110,4A,9903.88.15
91021125,4A,9903.88.15
91021130,4A,9903.88.15
91021145,4A,9903.88.15
91021150,4A,9903.88.15
91021165,4A,9903.88.15
91021170,4A,9903.88.15
91021195,4A,9903.88.15
91021280,4A,9903.88.15
91021920,4A,9903.88.15
91021940,4A,9903.88.15
91021960,4A,9903.88.15
91021980,4A,9903.88.15
91022110,4A,9903.88.15
91022125,4A,9903.88.15
91022130,4A,9903.88.15
91022150,4A,9903.88.15
91022170,4A,9903.88.15
91022190,4A,9903.88.15
91022902,4A,9903.88.15
91022904,4A,9903.88.15
91022910,4A,9903.88.15
91022920,4A,9903.88.15
91022925,4A,9903.88.15
91022930,4A,9903.88.15
91022935,4A,9903.88.15
91022940,4A,9903.88.15
91022945,4A,9903.88.15
91022950,4A,9903.88.15
91022955,4A,9903.88.15
91022960,4A,9903.88.15
91029120,4A,9903.88.15
91029140,4A,9903.88.15
91029180,4A,9903.88.15
91029920,4A,9903.88.15
91029940,4A,9903.88.15
91029960,4A,9903.88.15
91029980,4A,9903.88.15
91031080,4A,9903.88.15
91039000,4A,9903.88.15
91040005,3,9903.88.03
91040010,3,9903.88.03
91040020,3,9903.88.03
91040025,3,9903.88.03
91040030,3,9903.88.03
91040040,3,9903.88.03
91040045,3,9903.88.03
91040050,3,9903.88.03
91040060,4A,9903.88.15
91051910,4A,9903.88.15
91051920,4A,9903.88.15
91051930,4A,9903.88.15
91051950,4A,9903.88.15
91052910,4A,9903.88.15
91052920,4A,9903.88.15
91052930,4A,9903.88.15
91052950,4A,9903.88.15
91059910,4A,9903.88.15
91059920,4A,9903.88.15
91059930,4A,9903.88.15
91059940,4A,9903.88.15
91059960,4A,9903.88.15
91061000,3,9903.88.03
91069020,3,9903.88.03
91069040,3,9903.88.03
91069055,3,9903.88.03
91069065,3,9903.88.03
91069075,3,9903.88.03
91069085,3,9903.88.03
91070040,3,9903.88.03
91070080,3,9903.88.03
91081140,4A,9903.88.15
91081180,4A,9903.88.15
91081940,4A,9903.88.15
91081980,4A,9903.88.15
91082040,4A,9903.88.15
91082080,4A,9903.88.15
91089010,4A,9903.88.15
91089020,4A,9903.88.15
91089030,4A,9903.88.15
91089040,4A,9903.88.15
91089050,4A,9903.88.15
91089060,4A,9903.88.15
91089070,4A,9903.88.15
91089085,4A,9903.88.15
91089090,4A,9903.88.15
91089095,4A,9903.88.15
91091020,4A,9903.88.15
91091040,4A,9903.88.15
